gene_id,symbol,HPctrl1,HPctrl2,HPctrl3,HPctrl4,HP1hr1,HP1hr2,HP1hr3,HP1hr4,HP4hr1,HP4hr2,HP4hr3,HP4hr4
ENSMUSG00000086697,ENSMUSG00000086697,13.89748826,6.517551748,11.7116204,5.88347739,2.943367569,27.6893513,16.87974379,18.41592745,25.90647335,12.90935912,10.71294786,25.08631664
ENSMUSG00000086695,ENSMUSG00000086695,27.79497652,40.03638931,36.30602323,22.55332999,39.24490091,25.38190536,27.00759007,44.36564341,24.98124216,12.90935912,32.13884357,18.3966322
ENSMUSG00000086693,A730081D07Rik,22.23598122,11.17294585,25.76556487,12.74753434,32.37704325,27.6893513,39.38606885,37.66894252,20.35508621,25.81871825,10.71294786,25.92252719
ENSMUSG00000086691,ENSMUSG00000086691,1.852998435,1.862157642,NA,NA,1.962245046,2.307445942,NA,NA,NA,2.151559854,2.142589571,NA
ENSMUSG00000086689,ENSMUSG00000086689,0.926499217,NA,2.342324079,0.980579565,NA,NA,NA,NA,NA,NA,1.071294786,NA
ENSMUSG00000086688,ENSMUSG00000086688,3.70599687,9.310788211,2.342324079,3.92231826,3.924490091,2.307445942,2.250632506,3.348350446,3.700924765,NA,4.285179143,10.87073721
ENSMUSG00000086687,4930547E08Rik,5.558995305,10.24186703,4.684648159,NA,0.981122523,NA,5.626581265,12.55631417,3.700924765,3.227339781,6.427768714,0.836210555
ENSMUSG00000086683,ENSMUSG00000086683,9.264992175,5.586472927,4.684648159,7.84463652,15.69796037,28.84307427,27.00759007,18.41592745,10.1775431,19.36403869,6.427768714,NA
ENSMUSG00000086682,Gm16023,73.19343818,54.93365045,74.95437054,46.08723955,49.05612614,98.06645252,54.01518014,65.2928337,69.39233934,79.6077146,128.5553743,44.31915939
ENSMUSG00000086681,ENSMUSG00000086681,18.52998435,5.586472927,1.17116204,3.92231826,16.67908289,9.229783767,15.75442754,21.7642779,12.02800549,11.8335792,13.92683221,11.70694776
ENSMUSG00000086680,ENSMUSG00000086680,46.32496087,39.10531049,38.64834731,29.41738695,29.43367569,46.14891883,38.2607526,47.71399386,35.15878527,32.27339781,24.63978007,33.44842218
ENSMUSG00000086679,Gm15551,NA,0.931078821,2.342324079,NA,NA,NA,2.250632506,3.348350446,1.850462382,NA,4.285179143,1.672421109
ENSMUSG00000086677,ENSMUSG00000086677,5.558995305,5.586472927,15.22510652,4.902897825,6.86785766,11.53722971,22.50632506,19.25301507,16.65416144,12.90935912,20.35460093,11.70694776
ENSMUSG00000086676,ENSMUSG00000086676,1.852998435,1.862157642,NA,1.96115913,1.962245046,4.614891883,NA,1.674175223,1.850462382,6.454679562,2.142589571,NA
ENSMUSG00000086671,ENSMUSG00000086671,5.558995305,4.655394106,2.342324079,0.980579565,4.905612614,6.922337825,2.250632506,NA,0.925231191,4.303119708,7.4990635,1.672421109
ENSMUSG00000086670,ENSMUSG00000086670,0.926499217,4.655394106,3.513486119,1.96115913,0.981122523,2.307445942,4.501265012,NA,1.850462382,2.151559854,NA,1.672421109
ENSMUSG00000086665,ENSMUSG00000086665,39.83946635,21.41481289,16.39626856,31.37854608,13.73571532,18.45956753,20.25569255,28.46097879,27.75693574,24.74293832,17.14071657,15.88800054
ENSMUSG00000086662,BC046251,58.3694507,59.58904455,57.38693995,61.77651259,86.33878201,109.6036822,99.02783026,73.66370982,74.0184953,82.83505438,67.4915715,56.86231771
ENSMUSG00000086658,ENSMUSG00000086658,1.852998435,NA,NA,0.980579565,5.886735137,5.768614854,1.125316253,2.511262835,3.700924765,NA,1.071294786,1.672421109
ENSMUSG00000086657,ENSMUSG00000086657,13.89748826,21.41481289,18.73859264,7.84463652,12.7545928,16.15212159,11.25316253,19.25301507,8.327080721,22.59137847,11.78424264,16.72421109
ENSMUSG00000086655,C330018A13Rik,7.41199374,5.586472927,7.026972238,NA,9.811225229,2.307445942,2.250632506,10.04505134,1.850462382,NA,2.142589571,1.672421109
ENSMUSG00000086645,Gm15743,38.91296713,31.65667992,30.45021303,48.04839868,36.30153335,36.91913507,16.87974379,31.80932924,30.53262931,19.36403869,47.13697057,40.97431717
ENSMUSG00000086643,ENSMUSG00000086643,NA,NA,1.17116204,NA,1.962245046,NA,NA,5.022525669,NA,NA,2.142589571,0.836210555
ENSMUSG00000086641,ENSMUSG00000086641,3.70599687,2.793236463,2.342324079,2.941738695,6.86785766,2.307445942,1.125316253,3.348350446,NA,7.530459489,NA,2.508631664
ENSMUSG00000086638,4930405A21Rik,20.38298278,29.79452228,21.08091672,15.68927304,15.69796037,12.69095268,12.37847878,33.48350446,20.35508621,17.21247883,22.4971905,13.37936887
ENSMUSG00000086637,ENSMUSG00000086637,0.926499217,1.862157642,7.026972238,1.96115913,3.924490091,1.153722971,2.250632506,4.185438058,NA,3.227339781,NA,2.508631664
ENSMUSG00000086632,1700112J05Rik,NA,0.931078821,2.342324079,0.980579565,0.981122523,NA,NA,1.674175223,NA,NA,NA,1.672421109
ENSMUSG00000086631,ENSMUSG00000086631,30.57447418,20.48373406,14.05394448,18.63101173,19.62245046,6.922337825,6.751897517,6.696700893,15.72893025,23.66715839,6.427768714,30.10357996
ENSMUSG00000086629,2810403D21Rik,201.0503302,141.5239808,122.9720142,137.2811391,154.0362361,191.5180132,203.6822418,128.0744046,140.6351411,203.3224062,93.20264636,160.5524265
ENSMUSG00000086624,Gm16130,5.558995305,NA,3.513486119,NA,NA,NA,NA,NA,NA,1.075779927,3.213884357,NA
ENSMUSG00000086620,ENSMUSG00000086620,1.852998435,4.655394106,10.54045836,1.96115913,6.86785766,14.99839862,NA,7.533788504,3.700924765,2.151559854,8.570358286,7.525894991
ENSMUSG00000086610,Gm15408,63.00194679,36.31207402,30.45021303,44.12608042,20.60357298,32.30424318,15.75442754,25.11262835,25.90647335,45.18275693,25.71107486,30.10357996
ENSMUSG00000086607,4930511M06Rik,11.11799061,5.586472927,4.684648159,7.84463652,3.924490091,19.6132905,6.751897517,6.696700893,4.626155956,6.454679562,2.142589571,10.03452665
ENSMUSG00000086606,ENSMUSG00000086606,3.70599687,4.655394106,2.342324079,8.825216085,2.943367569,10.38350674,9.002530023,10.88213895,1.850462382,9.682019343,6.427768714,10.03452665
ENSMUSG00000086604,Gm15510,29.64797496,36.31207402,48.01764363,29.41738695,29.43367569,39.22658101,41.63670136,30.13515402,25.90647335,52.71321642,32.13884357,37.62947496
ENSMUSG00000086603,ENSMUSG00000086603,4.632496087,3.724315284,2.342324079,1.96115913,0.981122523,2.307445942,NA,1.674175223,NA,NA,3.213884357,1.672421109
ENSMUSG00000086602,ENSMUSG00000086602,21.309482,3.724315284,10.54045836,10.78637521,10.79234775,4.614891883,6.751897517,13.39340179,12.95323668,10.75779927,14.998127,7.525894991
ENSMUSG00000086600,ENSMUSG00000086600,64.85494522,67.03767512,57.38693995,60.79593303,43.16939101,85.37549984,69.76960768,53.57360714,50.88771552,75.30459489,53.56473929,47.66400161
ENSMUSG00000086598,Btbd18,3.70599687,1.862157642,1.17116204,3.92231826,1.962245046,4.614891883,9.002530023,6.696700893,9.252311912,NA,4.285179143,6.689684437
ENSMUSG00000086596,Susd5,255.713784,322.1532721,292.7905099,367.7173369,374.7888037,327.6573237,321.8404483,349.065534,188.747163,223.7622248,312.8180774,242.5010608
ENSMUSG00000086594,Nudt12os,NA,NA,2.342324079,NA,1.962245046,2.307445942,NA,5.022525669,1.850462382,NA,NA,NA
ENSMUSG00000086591,ENSMUSG00000086591,5.558995305,0.931078821,3.513486119,NA,NA,2.307445942,1.125316253,NA,1.850462382,NA,NA,1.672421109
ENSMUSG00000086589,Gm12915,13.89748826,12.10402467,11.7116204,3.92231826,13.73571532,3.461168913,6.751897517,3.348350446,11.10277429,13.98513905,4.285179143,4.181052773
ENSMUSG00000086587,Gm11837,87.09092644,55.86472927,66.75623627,47.06781912,66.71633155,92.29783767,34.88480384,40.18020536,41.6354036,46.25853686,25.71107486,61.04337048
ENSMUSG00000086586,ENSMUSG00000086586,NA,NA,1.17116204,3.92231826,NA,NA,NA,NA,5.551387147,NA,4.285179143,1.672421109
ENSMUSG00000086583,Gm15500,75.97293583,68.89983276,72.61204646,78.4463652,88.30102706,69.22337825,65.26834267,82.03458593,81.42034483,88.21395401,89.988762,110.3797932
ENSMUSG00000086582,ENSMUSG00000086582,NA,0.931078821,4.684648159,NA,4.905612614,1.153722971,1.125316253,8.370876116,7.40184953,7.530459489,2.142589571,2.508631664
ENSMUSG00000086578,ENSMUSG00000086578,NA,NA,1.17116204,NA,1.962245046,NA,3.375948759,1.674175223,NA,2.151559854,NA,NA
ENSMUSG00000086575,ENSMUSG00000086575,0.926499217,3.724315284,1.17116204,NA,NA,NA,2.250632506,1.674175223,NA,NA,NA,NA
ENSMUSG00000086573,ENSMUSG00000086573,3.70599687,NA,NA,NA,1.962245046,3.461168913,1.125316253,NA,4.626155956,NA,2.142589571,1.672421109
ENSMUSG00000086567,ENSMUSG00000086567,23.16248044,20.48373406,22.25207876,25.49506869,17.66020541,14.99839862,2.250632506,15.90466462,15.72893025,24.74293832,12.85553743,31.77600107
ENSMUSG00000086565,Gm13133,39.83946635,37.24315284,53.87345383,42.16492129,33.35816578,36.91913507,27.00759007,46.87690625,40.71017241,21.51559854,34.28143314,35.12084329
ENSMUSG00000086564,Cd101,2.779497652,3.724315284,1.17116204,1.96115913,3.924490091,NA,5.626581265,3.348350446,1.850462382,4.303119708,2.142589571,4.181052773
ENSMUSG00000086561,ENSMUSG00000086561,NA,1.862157642,NA,NA,NA,NA,NA,2.511262835,1.850462382,2.151559854,NA,1.672421109
ENSMUSG00000086560,ENSMUSG00000086560,26.86847731,56.79580809,22.25207876,45.10665999,30.41479821,17.30584456,38.2607526,41.85438058,30.53262931,18.28825876,44.994381,10.87073721
ENSMUSG00000086557,ENSMUSG00000086557,5.558995305,0.931078821,2.342324079,NA,3.924490091,2.307445942,NA,NA,5.551387147,NA,NA,1.672421109
ENSMUSG00000086556,ENSMUSG00000086556,NA,0.931078821,NA,0.980579565,NA,NA,NA,0.837087612,1.850462382,NA,3.213884357,0.836210555
ENSMUSG00000086555,Gm13446,54.66345383,30.7256011,39.81950935,35.30086434,39.24490091,23.07445942,33.75948759,52.73651953,27.75693574,31.19761788,22.4971905,34.28463274
ENSMUSG00000086552,Dlx4os,6.485494522,3.724315284,NA,NA,5.886735137,3.461168913,NA,NA,NA,NA,2.142589571,NA
ENSMUSG00000086544,Chn1os3,15.7504867,21.41481289,17.5674306,16.6698526,21.5846955,13.84467565,22.50632506,33.48350446,7.40184953,17.21247883,22.4971905,15.05178998
ENSMUSG00000086542,ENSMUSG00000086542,NA,NA,NA,NA,NA,1.153722971,4.501265012,3.348350446,0.925231191,NA,NA,NA
ENSMUSG00000086541,Has2os,49.10445853,39.10531049,53.87345383,33.33970521,54.94286128,56.53242557,60.76707766,28.46097879,37.93447884,60.24367591,32.13884357,37.62947496
ENSMUSG00000086540,Scml1,1.852998435,NA,NA,NA,1.962245046,2.307445942,NA,NA,NA,4.303119708,6.427768714,NA
ENSMUSG00000086539,ENSMUSG00000086539,26.86847731,27.00128581,17.5674306,16.6698526,55.9239838,28.84307427,30.38353883,22.60136551,37.00924765,43.03119708,10.71294786,22.57768497
ENSMUSG00000086537,Gnasas1,9.264992175,17.6904976,4.684648159,13.72811391,25.50918559,28.84307427,15.75442754,8.370876116,10.1775431,18.28825876,9.641653072,5.017263327
ENSMUSG00000086536,ENSMUSG00000086536,33.35397183,33.51883756,38.64834731,31.37854608,31.39592073,57.68614854,34.88480384,35.15767969,53.66340909,59.16789598,55.70732886,30.93979052
ENSMUSG00000086534,ENSMUSG00000086534,10.19149139,19.55265524,4.684648159,18.63101173,15.69796037,21.92073645,19.1303763,25.94971596,10.1775431,30.12183795,14.998127,30.10357996
ENSMUSG00000086533,ENSMUSG00000086533,121.3713975,99.62543386,76.12553258,58.8347739,70.64082165,54.22497963,67.51897517,82.87167355,96.22404389,102.1990931,116.7711316,89.47452934
ENSMUSG00000086531,Gm11351,NA,1.862157642,NA,NA,3.924490091,NA,13.50379503,NA,1.850462382,NA,4.285179143,2.508631664
ENSMUSG00000086529,Acss2os,NA,0.931078821,3.513486119,NA,NA,1.153722971,4.501265012,NA,2.775693574,2.151559854,1.071294786,5.853473882
ENSMUSG00000086528,ENSMUSG00000086528,7.41199374,1.862157642,2.342324079,1.96115913,NA,18.45956753,2.250632506,NA,NA,6.454679562,3.213884357,5.853473882
ENSMUSG00000086526,ENSMUSG00000086526,7.41199374,9.310788211,7.026972238,NA,1.962245046,9.229783767,4.501265012,10.88213895,10.1775431,7.530459489,11.78424264,10.03452665
ENSMUSG00000086524,ENSMUSG00000086524,0.926499217,NA,NA,2.941738695,NA,NA,NA,0.837087612,NA,NA,1.071294786,NA
ENSMUSG00000086522,ENSMUSG00000086522,3.70599687,0.931078821,NA,NA,3.924490091,4.614891883,4.501265012,1.674175223,NA,NA,5.356473929,NA
ENSMUSG00000086515,ENSMUSG00000086515,50.95745696,51.20933516,48.01764363,41.18434173,23.54694055,28.84307427,38.2607526,25.94971596,27.75693574,41.95541715,20.35460093,29.26736941
ENSMUSG00000086514,Gm11747,6.485494522,4.655394106,NA,NA,1.962245046,2.307445942,NA,NA,NA,2.151559854,2.142589571,3.344842218
ENSMUSG00000086513,ENSMUSG00000086513,NA,NA,NA,NA,1.962245046,4.614891883,NA,3.348350446,40.71017241,NA,2.142589571,0.836210555
ENSMUSG00000086512,ENSMUSG00000086512,NA,1.862157642,1.17116204,NA,2.943367569,2.307445942,NA,NA,1.850462382,2.151559854,2.142589571,NA
ENSMUSG00000086509,Nkx2-2os,6.485494522,1.862157642,10.54045836,3.92231826,1.962245046,6.922337825,7.87721377,5.022525669,4.626155956,3.227339781,6.427768714,1.672421109
ENSMUSG00000086507,ENSMUSG00000086507,7.41199374,12.10402467,2.342324079,3.92231826,6.86785766,4.614891883,6.751897517,5.022525669,8.327080721,5.378899635,12.85553743,7.525894991
ENSMUSG00000086506,ENSMUSG00000086506,4.632496087,4.655394106,7.026972238,11.76695478,9.811225229,5.768614854,9.002530023,6.696700893,6.476618339,5.378899635,12.85553743,10.87073721
ENSMUSG00000086503,Xist,15088.96626,10467.18811,12116.84246,9754.805512,5244.099885,7961.842222,7438.340432,7857.74141,31915.84994,47864.67629,32644.49471,24230.03703
ENSMUSG00000086502,B130055M24Rik,334.4662175,250.4602029,325.583047,349.0863251,236.450528,284.9695738,334.2189271,290.4694012,331.2327665,284.0059007,398.5216603,353.7170646
ENSMUSG00000086499,ENSMUSG00000086499,4.632496087,5.586472927,10.54045836,NA,2.943367569,NA,2.250632506,1.674175223,NA,2.151559854,4.285179143,NA
ENSMUSG00000086498,ENSMUSG00000086498,13.89748826,11.17294585,10.54045836,4.902897825,8.830102706,18.45956753,7.87721377,11.71922656,6.476618339,8.606239416,10.71294786,6.689684437
ENSMUSG00000086496,Gm14204,0.926499217,NA,NA,NA,NA,NA,NA,1.674175223,1.850462382,10.75779927,6.427768714,8.362105546
ENSMUSG00000086495,ENSMUSG00000086495,29.64797496,40.03638931,26.93672691,15.68927304,12.7545928,17.30584456,14.62911129,39.34311774,16.65416144,30.12183795,29.996254,28.43115886
ENSMUSG00000086493,ENSMUSG00000086493,5.558995305,0.931078821,1.17116204,1.96115913,3.924490091,1.153722971,1.125316253,1.674175223,0.925231191,NA,1.071294786,0.836210555
ENSMUSG00000086491,ENSMUSG00000086491,1.852998435,1.862157642,4.684648159,0.980579565,2.943367569,8.076060796,7.87721377,2.511262835,5.551387147,13.98513905,9.641653072,3.344842218
ENSMUSG00000086486,ENSMUSG00000086486,16.67698591,8.37970939,17.5674306,19.6115913,6.86785766,13.84467565,13.50379503,11.71922656,22.20554859,23.66715839,18.21201136,12.54315832
ENSMUSG00000086481,ENSMUSG00000086481,1.852998435,1.862157642,NA,NA,NA,NA,NA,0.837087612,NA,2.151559854,NA,NA
ENSMUSG00000086480,ENSMUSG00000086480,7.41199374,NA,2.342324079,5.88347739,10.79234775,2.307445942,5.626581265,2.511262835,10.1775431,1.075779927,8.570358286,4.181052773
ENSMUSG00000086477,ENSMUSG00000086477,78.75243349,63.31335984,62.07158811,51.97071694,48.07500362,53.07125666,63.01771016,44.36564341,49.96248433,75.30459489,81.41840372,55.1898966
ENSMUSG00000086472,ENSMUSG00000086472,37.0599687,56.79580809,49.18880567,40.20376216,45.13163605,43.84147289,33.75948759,40.18020536,37.00924765,27.9702781,64.27768714,29.26736941
ENSMUSG00000086470,ENSMUSG00000086470,NA,7.448630569,4.684648159,NA,1.962245046,4.614891883,NA,13.39340179,3.700924765,6.454679562,NA,NA
ENSMUSG00000086468,Etaa1os,25.01547887,28.86344345,36.30602323,11.76695478,21.5846955,40.38030398,6.751897517,26.78680357,26.83170455,21.51559854,37.4953175,25.92252719
ENSMUSG00000086464,ENSMUSG00000086464,15.7504867,11.17294585,5.855810199,5.88347739,1.962245046,11.53722971,4.501265012,11.71922656,8.327080721,8.606239416,10.71294786,8.362105546
ENSMUSG00000086459,1700030C12Rik,0.926499217,NA,2.342324079,1.96115913,1.962245046,2.307445942,NA,NA,9.252311912,NA,NA,NA
ENSMUSG00000086454,Platr14,5.558995305,1.862157642,2.342324079,1.96115913,1.962245046,9.229783767,15.75442754,10.04505134,7.40184953,8.606239416,4.285179143,10.03452665
ENSMUSG00000086453,ENSMUSG00000086453,21.309482,10.24186703,11.7116204,10.78637521,22.56581803,21.92073645,14.62911129,18.41592745,10.1775431,12.90935912,17.14071657,14.21557943
ENSMUSG00000086451,ENSMUSG00000086451,27.79497652,4.655394106,7.026972238,7.84463652,15.69796037,16.15212159,11.25316253,7.533788504,6.476618339,18.28825876,9.641653072,10.87073721
ENSMUSG00000086450,ENSMUSG00000086450,1.852998435,1.862157642,2.342324079,NA,2.943367569,1.153722971,NA,2.511262835,NA,NA,NA,NA
ENSMUSG00000086448,ENSMUSG00000086448,126.9303928,96.8321974,113.6027179,40.20376216,59.84847389,101.5276214,86.64935147,89.56837444,61.99048981,94.66863357,84.63228807,62.71579159
ENSMUSG00000086447,ENSMUSG00000086447,NA,1.862157642,NA,2.941738695,1.962245046,1.153722971,NA,0.837087612,NA,NA,NA,NA
ENSMUSG00000086446,Prkag2os1,NA,3.724315284,NA,NA,1.962245046,NA,2.250632506,0.837087612,7.40184953,NA,5.356473929,NA
ENSMUSG00000086443,ENSMUSG00000086443,88.94392488,84.72817272,119.4585281,66.67941042,110.8668451,81.91433093,111.406309,155.6982958,123.0557484,125.8662515,138.1970274,108.7073721
ENSMUSG00000086442,ENSMUSG00000086442,NA,1.862157642,3.513486119,NA,12.7545928,4.614891883,2.250632506,2.511262835,NA,4.303119708,1.071294786,NA
ENSMUSG00000086441,ENSMUSG00000086441,25.94197809,17.6904976,9.369296318,21.57275043,15.69796037,9.229783767,13.50379503,20.92719029,10.1775431,8.606239416,6.427768714,35.95705385
ENSMUSG00000086438,Asb17os,0.926499217,NA,2.342324079,NA,NA,NA,NA,NA,NA,NA,1.071294786,3.344842218
ENSMUSG00000086436,ENSMUSG00000086436,8.338492957,6.517551748,4.684648159,1.96115913,4.905612614,3.461168913,NA,8.370876116,4.626155956,6.454679562,NA,8.362105546
ENSMUSG00000086433,Rsf1os1,1.852998435,NA,7.026972238,NA,3.924490091,NA,NA,NA,NA,NA,1.071294786,NA
ENSMUSG00000086430,ENSMUSG00000086430,9.264992175,9.310788211,2.342324079,NA,5.886735137,5.768614854,7.87721377,0.837087612,NA,10.75779927,2.142589571,3.344842218
ENSMUSG00000086429,Gt(ROSA)26Sor,228.8453067,202.975183,208.4668431,197.0964926,287.4688992,594.16733,444.4999199,310.5595039,309.9524491,487.3283069,208.9024832,270.9322197
ENSMUSG00000086421,ENSMUSG00000086421,30.57447418,45.62286223,81.98134278,46.08723955,28.45255316,33.45796615,42.76201761,30.97224163,47.18679075,62.39523576,70.70545586,50.17263327
ENSMUSG00000086417,ENSMUSG00000086417,16.67698591,2.793236463,15.22510652,10.78637521,8.830102706,9.229783767,6.751897517,5.859613281,7.40184953,5.378899635,10.71294786,19.23284276
ENSMUSG00000086416,ENSMUSG00000086416,8.338492957,3.724315284,9.369296318,13.72811391,5.886735137,14.99839862,10.12784628,12.55631417,10.1775431,13.98513905,13.92683221,4.181052773
ENSMUSG00000086411,ENSMUSG00000086411,3.70599687,NA,NA,NA,NA,NA,NA,1.674175223,1.850462382,NA,2.142589571,1.672421109
ENSMUSG00000086407,ENSMUSG00000086407,NA,NA,4.684648159,NA,5.886735137,NA,NA,4.185438058,5.551387147,1.075779927,NA,1.672421109
ENSMUSG00000086405,ENSMUSG00000086405,0.926499217,NA,4.684648159,NA,2.943367569,NA,NA,7.533788504,NA,NA,1.071294786,0.836210555
ENSMUSG00000086404,Gm6787,0.926499217,6.517551748,8.198134278,2.941738695,5.886735137,9.229783767,NA,5.022525669,7.40184953,7.530459489,4.285179143,2.508631664
ENSMUSG00000086401,Gm15559,77.82593427,55.86472927,43.33299547,54.91245564,63.77296399,72.68454716,60.76707766,94.59090011,39.78494122,23.66715839,56.77862364,49.33642272
ENSMUSG00000086399,ENSMUSG00000086399,50.03095774,41.89854695,93.69296318,67.65998998,75.54643426,61.14731746,68.64429143,41.85438058,55.51387147,55.9405562,40.70920186,35.12084329
ENSMUSG00000086395,ENSMUSG00000086395,20.38298278,26.07020699,32.79253711,31.37854608,43.16939101,33.45796615,32.63417133,40.18020536,17.57939263,12.90935912,54.63603407,44.31915939
ENSMUSG00000086392,Mccc1os,22.23598122,30.7256011,14.05394448,27.45622782,17.66020541,28.84307427,45.01265012,21.7642779,35.15878527,51.63743649,33.21013836,18.3966322
ENSMUSG00000086391,1700042O10Rik,NA,1.862157642,NA,NA,NA,NA,4.501265012,1.674175223,NA,4.303119708,4.285179143,NA
ENSMUSG00000086390,1810019D21Rik,NA,1.862157642,2.342324079,1.96115913,1.962245046,9.229783767,3.375948759,6.696700893,6.476618339,2.151559854,4.285179143,6.689684437
ENSMUSG00000086389,ENSMUSG00000086389,37.0599687,36.31207402,30.45021303,40.20376216,11.77347027,34.61168913,22.50632506,16.74175223,40.71017241,35.50073759,36.42402272,46.82779106
